date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:59	136805/136805	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:21:34%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content94a0.html?Section=m&Code=474	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content94a094a0.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:00	136851/136851	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:21:38%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content0bc3.html?Section=m&Code=475	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content0bc30bc3.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:00	136846/136846	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:21:44%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contente937.html?Section=m&Code=476	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contente937e937.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:01	136473/136473	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:21:50%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content6450.html?Section=m&Code=477	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content64506450.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:02	136702/136702	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:21:54%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentc215.html?Section=m&Code=481	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentc215c215.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:02	136804/136804	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:00%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content332c.html?Section=m&Code=482	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content332c332c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:03	136652/136652	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:06%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentfb3f.html?Section=m&Code=483	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentfb3ffb3f.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:04	136744/136744	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:10%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content908c.html?Section=m&Code=484	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content908c908c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:04	136775/136775	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:16%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content5bf7.html?Section=m&Code=485	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content5bf75bf7.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:05	136767/136767	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:24%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content32f1.html?Section=m&Code=486	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content32f132f1.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:06	136947/136947	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:30%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content6262.html?Section=m&Code=487	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content62626262.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:06	136873/136873	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:36%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentd823.html?Section=m&Code=488	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentd823d823.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:07	136950/136950	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:40%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contented79.html?Section=m&Code=489	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contented79ed79.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:08	137228/137228	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:46%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content6075.html?Section=m&Code=443	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content60756075.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:09	136892/136892	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:52%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content974e.html?Section=m&Code=490	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content974e974e.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:09	137575/137575	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:22:56%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content0095.html?Section=m&Code=442	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content00950095.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:10	136773/136773	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content1dde.html?Section=m&Code=491	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content1dde1dde.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:10	138091/138091	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:08%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content2253.html?Section=m&Code=497	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content22532253.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:11	137343/137343	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:12%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content9397.html?Section=m&Code=480	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content93979397.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:12	137280/137280	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:18%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content3643.html?Section=m&Code=446	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content36433643.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:12	136816/136816	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:24%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentd62e.html?Section=m&Code=492	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentd62ed62e.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:13	139502/139502	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:28%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content1bf6.html?Section=m&Code=447	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content1bf61bf6.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:14	137231/137231	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:34%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contenta1ff.html?Section=m&Code=455	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contenta1ffa1ff.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:15	137357/137357	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:40%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentc6c4.html?Section=m&Code=441	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentc6c4c6c4.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:15	137161/137161	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:46%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content1f9b.html?Section=m&Code=499	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content1f9b1f9b.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:16	137616/137616	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:50%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content8d28.html?Section=m&Code=479	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content8d288d28.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:16	137372/137372	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:23:56%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content7fc5.html?Section=m&Code=478	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content7fc57fc5.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:16	1860/1860	---MCZ	200	added ('OK')	text/plain	date:Wed,%2029%20Nov%202006%2010:24:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/constsf840.txt?Type=d&Lang=pas	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/constsf840f840.txt	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:17	2209/2209	---MCZ	200	added ('OK')	text/plain	date:Wed,%2029%20Nov%202006%2010:24:04%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/consts96f9.txt?Type=d&Lang=cpp	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/consts96f996f9.txt	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:17	2332/2332	---MCZ	200	added ('OK')	text/plain	date:Wed,%2029%20Nov%202006%2010:24:04%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/constsed46.txt?Type=d&Lang=vb	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/constsed46ed46.txt	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:18	136454/136454	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:06%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content9e1c.html?Section=m&Code=105	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content9e1c9e1c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:18	136468/136468	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:10%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentaa7d.html?Section=m&Code=106	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentaa7daa7d.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:19	136595/136595	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:16%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content700d.html?Section=m&Code=107	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content700d700d.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:19	136452/136452	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:22%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content5734.html?Section=m&Code=108	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content57345734.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:20	137448/137448	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:30%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content352d.html?Section=m&Code=109	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content352d352d.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:21	136475/136475	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:34%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contenta8b1.html?Section=m&Code=110	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contenta8b1a8b1.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:21	136648/136648	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:40%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentefc7.html?Section=m&Code=111	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentefc7efc7.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:22	136660/136660	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:46%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content7e13.html?Section=m&Code=112	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content7e137e13.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:23	136476/136476	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:50%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content8ce3.html?Section=m&Code=113	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content8ce38ce3.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:23	136474/136474	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:24:56%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content1e8f.html?Section=m&Code=114	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content1e8f1e8f.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:24	136334/136334	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentf054.html?Section=m&Code=116	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentf054f054.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:25	136294/136294	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:06%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content1566.html?Section=m&Code=117	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content15661566.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:25	136480/136480	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:12%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentd544.html?Section=m&Code=118	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentd544d544.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:26	136726/136726	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:18%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content4d08.html?Section=m&Code=119	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content4d084d08.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:26	136949/136949	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:24%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content0987.html?Section=m&Code=115	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content09870987.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:27	136533/136533	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:30%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content6e21.html?Section=m&Code=120	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content6e216e21.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:28	136664/136664	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:34%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentca15.html?Section=m&Code=369	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentca15ca15.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:29	136280/136280	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:42%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentf191.html?Section=m&Code=121	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentf191f191.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:29	137867/137867	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:48%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contente563.html?Section=m&Code=122	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contente563e563.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:30	136851/136851	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:52%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentab35.html?Section=m&Code=370	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentab35ab35.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:30	136697/136697	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:25:58%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content5cd7.html?Section=m&Code=368	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content5cd75cd7.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:31	137388/137388	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:04%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content5d87.html?Section=m&Code=126	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content5d875d87.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:32	136511/136511	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:08%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentd17b.html?Section=m&Code=127	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentd17bd17b.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:33	136935/136935	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:14%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentbd51.html?Section=m&Code=438	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentbd51bd51.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:33	136812/136812	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:20%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content4d01.html?Section=m&Code=439	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content4d014d01.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:33	649/649	---M--	200	added ('OK')	text/plain	date:Wed,%2029%20Nov%202006%2010:26:24%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/constsc97f.txt?Type=n&Lang=pas	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/constsc97fc97f.txt	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:34	739/739	---M--	200	added ('OK')	text/plain	date:Wed,%2029%20Nov%202006%2010:26:26%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/consts37de.txt?Type=n&Lang=cpp	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/consts37de37de.txt	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:34	771/771	---M--	200	added ('OK')	text/plain	date:Wed,%2029%20Nov%202006%2010:26:28%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/constse70d.txt?Type=n&Lang=vb	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/constse70de70d.txt	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:34	136425/136425	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:28%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentca14.html?Section=m&Code=147	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentca14ca14.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:35	137276/137276	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:34%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content3c72.html?Section=m&Code=148	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content3c723c72.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:35	137110/137110	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:40%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content150c.html?Section=m&Code=149	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content150c150c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:36	137170/137170	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:46%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contenta76c.html?Section=m&Code=150	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contenta76ca76c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:37	136706/136706	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:52%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentb8d3.html?Section=m&Code=151	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentb8d3b8d3.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:37	137273/137273	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:26:58%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content2700.html?Section=m&Code=152	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content27002700.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:38	136698/136698	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:27:02%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/contentc468.html?Section=m&Code=153	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/contentc468c468.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:39	136774/136774	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:27:14%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content3e7c.html?Section=m&Code=158	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content3e7c3e7c.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:39	136933/136933	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:27:08%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content60ff.html?Section=m&Code=157	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content60ff60ff.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
11:55:40	136763/136763	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202006%2010:27:18%20GMT	http://bhfiles.com/files/Battle.net/bnetdocs/content0cdd.html?Section=m&Code=159	C:/Users/Carl/Downloads/BNETDocs/bnetdocs/BNETDocs/bhfiles.com/files/Battle.net/bnetdocs/content0cdd0cdd.html	(from http://bhfiles.com/files/Battle.net/bnetdocs/content.html)
